Baseline,3.6320248672
Spice 1 thread,3.927454584600001
Spice 2 threads,2.011768004
Spice 4 threads,1.0827650286000001
Spice 8 threads,0.5992898036000001
Spice 16 threads,0.3624978568
Spice 32 threads,0.3843630439999999
