Baseline,1.9870600000000007
Spice 1 thread,2.2875200000000007
Spice 2 threads,2.3040000000000003
Spice 4 threads,2.2950600000000008
Spice 8 threads,2.2884
Spice 16 threads,2.28916
Spice 32 threads,2.288220000000001
